ID,DateReceived,ReceivedQ,DateValid,Authority,LPA19CD,LPA19NM,Constituency,AppType,Classification,StatsCategory,Urban_Rural,HousingType,RenewableType,Proposal,SiteAddress,Easting,Northing,Status@31Mar,Decision_Withdrawal,DecisionIssuedDate,DecidedQ,DateWithdrawn,WithdrawnQ,processingtime_wks,Live@31Mar,timeinsystem
LA04/2023/4181/F,27-Sep-2023,Q2,14-Nov-2023,Belfast,N13000004,Belfast LPA,BELFAST EAST,Full,Major,Mixed Use,Urban, , ,"Demolition of existing Wastewater Pumping Station (WwPS) with reinstatement of site as a landscaped area. Construction of a replacement WwPS including associated control building and hardstanding, the raising of site levels, in-channel works, provision of new rising main, other ancillary buildings, the creation of an access road on lands within the King George V Playing Fields to serve the facility, landscaping and other ancillary works. Provision of a temporary working area on lands within the King George V Playing Fields, the creation of a temporary access road from Mersey Street to facilitate construction traffic on lands to the rear of 1-35 Parkgate Gardens, the creation of a temporary footway adjacent to 88 Park Avenue and other ancillary development and landscaping restoration works.","Lands comprising the existing Sydenham Wastewater Pumping Station west of Park Avenue, Connswater River and King George V Playing Fields, to the south of the Sydenham By-Pass, east of The Oval football stadium, north and east of Parkgate Gardens and north of Parkgate Crescent, Parkgate Parade and Mersey Street, Belfast","336,503","374,820",Pending, ,,,,,,1,< 6 months
LA04/2024/0177/F,27-Sep-2023,Q2,20-Feb-2024,Belfast,N13000004,Belfast LPA,BELFAST WEST,Full,Local,Residential,Urban,Urban extensions and alterations, ,Single storey extension to rear of dwelling,"16 Tullymore Drive,  Belfast,  BT11 8NH","329,272","371,707",Pending, ,,,,,,1,< 6 months
LA05/2023/0772/A,27-Sep-2023,Q2,28-Sep-2023,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Consent to Display,Local,Other,Rural: Settlement, , ,Shop Sign,"34 A Main Street, Moira, BT67 0LQ","314,888","360,506",Pending, ,,,,,,1,6 - 12 months
LA05/2023/0778/F,27-Sep-2023,Q2,02-Oct-2023,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,BELFAST SOUTH,Full,Local,Residential,Urban,Urban extensions and alterations, ,Proposed single storey extension to side of dwelling,"9  Briar Hill,  Belfast,  BT8 6XW","336,458","369,053",Pending, ,,,,,35.2,1,< 6 months
LA05/2023/0779/F,27-Sep-2023,Q2,02-Oct-2023,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Full,Local,Residential,Rural: Settlement,Rural housing developments (settlement), ,Demolition of existing dwelling and outbuildings and erection of  four dwellings and garages,"48 Culcavy Road,  Hillsborough,  BT26 6JD","323,910","360,223",Pending, ,,,,,,1,< 6 months
LA05/2023/0784/F,27-Sep-2023,Q2,03-Oct-2023,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Full,Local,Residential,Rural: Settlement,Rural extensions and alterations (settlement), ,"Demolition of garage, construction of sunroom extension and construction of replacement garage plus alterations at verge/ footpath for access","34 Coachmans Way,  Royal Hillsborough,  BT26 6HQ","323,860","360,404",Pending, ,,,,,,1,< 6 months
LA05/2023/0787/RM,27-Sep-2023,Q2,04-Oct-2023,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Reserved Matters,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Replacement Dwelling,"58 Creevytenant Road,  Ballynahinch,  BT24 8UJ","334,967","356,230",Pending, ,,,,,,1,< 6 months
LA06/2023/2252/F,27-Sep-2023,Q2,27-Sep-2023,Ards and North Down,N13000002,Ards and North Down LPA,NORTH DOWN,Full,Local,Residential,Urban,Urban extensions and alterations, ,Retention of boundary fence,"2 Merridale Drive,  Bangor,  BT20 4UQ","351,397","380,639",Approved,Approved,22-Nov-2023,Q3,,,8.0,, 
LA06/2023/2254/F,27-Sep-2023,Q2,27-Sep-2023,Ards and North Down,N13000002,Ards and North Down LPA,NORTH DOWN,Full,Local,Residential,Urban,Urban extensions and alterations, ,Single storey rear extension,"26 Fern Grove,  Bangor,  BT19 1FG","348,061","380,217",Approved,Approved,01-Nov-2023,Q3,,,5.0,, 
LA06/2023/2255/F,27-Sep-2023,Q2,27-Sep-2023,Ards and North Down,N13000002,Ards and North Down LPA,NORTH DOWN,Full,Local,Other,Rural: Settlement, , ,Single-storey extension to front and rear,"41 Abbey Park, Millisle","359,391","375,706",Approved,Approved,26-Oct-2023,Q3,,,4.2,, 
LA06/2023/2256/F,27-Sep-2023,Q2,27-Sep-2023,Ards and North Down,N13000002,Ards and North Down LPA,NORTH DOWN,Full,Local,Residential,Urban,Urban extensions and alterations, ,New rear window and 1st floor balcony,"36 Bryansglen Avenue, Bangor, BT20 3RU","348,981","381,892",Approved,Approved,01-Nov-2023,Q3,,,5.0,, 
LA07/2023/3345/F,27-Sep-2023,Q2,27-Sep-2023,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Full,Local,Residential,Rural: Settlement,Rural extensions and alterations (settlement), ,Proposed rear extension and front balcony (New plans),"6 MOURNE WOOD, KILBRONEY, ROSTREVOR, BT34 3GG","318,573","319,411",Pending, ,,,,,,1,6 - 12 months
LA07/2023/3379/O,27-Sep-2023,Q2,29-Sep-2023,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Outline,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Replacement dwelling,6 Shinn Forth Road  Newry  BT34 1PD,"313,399","334,114",Pending, ,,,,,,1,6 - 12 months
LA07/2023/3382/F,27-Sep-2023,Q2,02-Oct-2023,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",NEWRY AND ARMAGH,Full,Local,Residential,Urban,Urban extensions and alterations, ,"Side sunroom, carport, gym and rear kitchen extension to existing dwelling and retention of side carport",The Gatelodge  9 Glen-mullan  Newry  BT34 1BJ,"309,654","327,699",Pending, ,,,,,,1,< 6 months
LA07/2023/3405/F,27-Sep-2023,Q2,04-Oct-2023,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Full,Local,Change of Use,Rural: Countryside, , ,BARN CONVERSION AND SINGLE STOREY EXTENSION TO FORM DWELLING,"Adjacent to No. 4 Edenmore Road,  Mayobridge,  Newry,  BT34 2JH","314,174","326,400",Pending, ,,,,,,1,< 6 months
LA07/2023/3407/F,27-Sep-2023,Q2,05-Oct-2023,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",NEWRY AND ARMAGH,Full,Local,Residential,Rural: Countryside,Rural other (countryside), ,"Proposed application for a change of house type and sitting position of detached dwelling house and detached domestic garage, under implemented planning permission (p/2007/1341/rm), extension of site curtilage, additional landscaping and associated ancillary site works.","Lands Approximately 180m North East of No. 62 Newry Road, Crossmaglen, BT35 9BW","292,685","316,180",Pending, ,,,,,,1,< 6 months
LA08/2023/2763/F,27-Sep-2023,Q2,27-Sep-2023,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",LAGAN VALLEY,Full,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Proposed replacement dwelling with new access for road safety and increase in curtilage.,"95 metres South East of 55 Fedany Road,  Banbridge,  BT32 3PN","322,211","346,594",Pending, ,,,,,36.0,1,6 - 12 months
LA08/2023/2764/F,27-Sep-2023,Q2,27-Sep-2023,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",UPPER BANN,Full,Local,Civic,Urban, , ,"Proposed 20m telecommunications column & associated equipment, and removal of existing mast & associated equipment on opposite side of Garvaghy Road.","On lands c.35m west of No.154 Garvaghy Road,  Craigavon,  BT62 1EZ","300,384","354,778",Approved,Approved,15-Jan-2024,Q4,,,14.8,, 
LA08/2023/2765/F,27-Sep-2023,Q2,27-Sep-2023,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",UPPER BANN,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,"The erection of dwelling and garage, (with an increase in the dwelling FFL from that approved under LA08/2017/0078/F)","Land adjacent to and west of 38 Carrick Road,   Banbridge, BT32 3PA","310,157","338,172",Approved,Approved,20-Nov-2023,Q3,,,7.6,, 
LA08/2023/2768/F,27-Sep-2023,Q2,27-Sep-2023,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",UPPER BANN,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,"Erection of a single storey sun room to the rear of existing dwelling.  Single storey side extension to allow for 2no. bedrooms, utility room and shower room.  Amendment to approved application LA08/2021/1260/F","41 Moss Bank Road,  Bleary,  BT63 5SL","305,655","352,311",Approved,Approved,12-Jan-2024,Q4,,,14.6,, 
LA09/2023/1024/O,27-Sep-2023,Q2,27-Sep-2023,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Dwelling,51M North East of 16 Hall Lane Gulladuff,"290,135","400,529",Pending, ,,,,,29.8,1,6 - 12 months
LA09/2023/1025/O,27-Sep-2023,Q2,27-Sep-2023,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Outline,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Proposed site for off-site replacement dwelling with garage and carport. Ridge height of new dwelling (from finished ground floor level) to be maximum 7.5m,Adjacent and to The South of 17 Coagh Road Cookstown,"282,458","378,275",Approved,Approved,09-Jan-2024,Q4,,,14.2,, 
LA09/2023/1026/F,27-Sep-2023,Q2,29-Sep-2023,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Major,Industrial,Rural: Countryside, , ,"To win and work sand and gravel deposits in the form of a 3.9ha southern lateral extension to Lough Fea Sand and Gravel pit, with restoration to agricultural and biodiverse lands at original ground levels utilising indigenous on-site material, at lands Tobermore Sand and Gravel Pit, Ballybriest, Lough Fea, Cookstown.",Lands 500M to The South East of The Processing Plant at Lough Fea Sand and Gravel Pit Ballybriest Loughfea Cookstown,"276,183","386,170",Pending, ,,,,,,1,6 - 12 months
LA09/2023/1030/F,27-Sep-2023,Q2,28-Sep-2023,Mid Ulster,N13000010,Mid Ulster LPA,FERMANAGH AND SOUTH TYRONE,Full,Local,Commercial,Urban, , ,"Proposed removal of existing filling station, shop, forecourt, 2 no. vehicle showrooms, workshops, offices and the erection of 4 no. new vehicle showrooms and ancillary supporting accommodation",59 Moy Road Dungannon BT71 7DT,"281,385","360,476",Pending, ,,,,,29.8,1,6 - 12 months
LA10/2023/2170/F,27-Sep-2023,Q2,05-Oct-2023,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,FERMANAGH AND SOUTH TYRONE,Full,Local,Civic,Urban, ,Single wind turbine,"Proposed development of a single wind turbine (with 85 metre hub height and 71 metre rotor diameter), kiosk building, access and ancillary site works",Lands approximately 400 m south west of No 175 Cloghfin Road Sixmilecross BT79 9EQ,"222,124","344,145",Pending, ,,,,,27.8,1,< 6 months
LA01/2023/0993/F,28-Sep-2023,Q2,28-Sep-2023,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Full,Local,Residential,Urban,Urban extensions and alterations, ,"Single storey extension to rear of dwelling to accommodate new kitchen and dining area, and internal alterations to provide shower room utility room & bedroom.",51 Coleraine Road   Portstewart   BT55 7HP,"281,860","437,779",Approved,Approved,14-Nov-2023,Q3,,,6.6,, 
LA01/2023/0996/F,28-Sep-2023,Q2,02-Oct-2023,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Full,Local,Change of Use,Urban, , ,"Retention Application (Re-submission): Previous Planning Ref: LA01/2022/0591/F. The current site is used as a storage yard by the applicant, Maine Surface Finishing Ltd.    Within the storage area, the business retains finished and unfinished steel products predominantly for use in the materal handling industry. This also includes rubber belts. Items are held prior to being transported off-site to external clients. It is the applicants intention that this yard will be required for a period of between 2 and 5 years.","Maine Surface Finishing Ltd  Unit 5, Wattstown Business Park  Coleraine  BT52 1BS","286,886","431,320",Approved,Approved,04-Dec-2023,Q3,,,9.0,, 
LA01/2023/1028/F,28-Sep-2023,Q2,06-Oct-2023,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Full,Local,Residential,Urban,Urban housing developments, ,Proposed erection of 2no. replacement dwellings & associated works,"19 & 21 Queenora Avenue, Portstewart","281,917","438,457",Approved,Approved,23-Feb-2024,Q4,,,19.2,, 
LA02/2023/1821/F,28-Sep-2023,Q2,28-Sep-2023,Mid and East Antrim,N13000009,Mid and East Antrim LPA,EAST ANTRIM,Full,Local,Civic,Urban, , ,"The installation of a new sharable 25.0m lattice mast which is collocated with an existing compound approximately 94m to the south of the site. The development will include a base station, 1.8m high palisade fencing, 6no. operator cabinets, 1 no. meter cabinet, no.2 dishes, 6no. antennas and ancillary development thereto.","Carrickfergus Golf Club, 35 North Road, Carrickfergus","341,494","388,781",Approved,Approved,12-Jan-2024,Q4,,,14.4,, 
LA02/2023/1826/O,28-Sep-2023,Q2,02-Oct-2023,Mid and East Antrim,N13000009,Mid and East Antrim LPA,NORTH ANTRIM,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,DWELLING AND GARAGE(INFILL SITE),"40m NE OF 40 KILLYGORE ROAD,RATHKENNY,BALLYMENA","313,734","413,355",Withdrawn,Withdrawn,,,13-Nov-2023,Q3,6.0,, 
LA03/2023/0731/F,28-Sep-2023,Q2,28-Sep-2023,Antrim and Newtownabbey,N13000001,Antrim and Newtownabbey LPA,SOUTH ANTRIM,Full,Local,Industrial,Urban, , ,"The insertion of louvres and flues in connection with energy generation from internal plant located inside host building.  (5x1MW diesel generators and ancillary infrastructure including transformers, switchgear, cable trays and welfare previously consented under LA03/2023/0436/CLOPUD)","6 Steeple Road Industrial Estate,   Antrim,   BT41 1AB","315,562","387,136",Withdrawn,Withdrawn,,,11-Dec-2023,Q3,10.4,, 
LA04/2023/4089/F,28-Sep-2023,Q2,28-Sep-2023,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Full,Local,Residential,Urban,Urban extensions and alterations, ,Single storey extension and paved path to rear of property.,"32 Ravensdene Crescent,  Belfast,  BT6 0DB","335,192","372,253",Approved,Approved,05-Feb-2024,Q4,,,17.6,, 
LA04/2023/4093/F,28-Sep-2023,Q2,28-Sep-2023,Belfast,N13000004,Belfast LPA,BELFAST NORTH,Full,Local,Residential,Urban,Urban extensions and alterations, ,Raise ridge to accommodate dormer to side elevation and fenestrational changes to front and rear elevation and 2x skylights,"5 Squires Hill Road,  Belfast,  BT14 8FJ","330,739","377,236",Approved,Approved,01-Feb-2024,Q4,,,17.2,, 
LA04/2023/4094/A,28-Sep-2023,Q2,28-Sep-2023,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Consent to Display,Local,Other,Urban, , ,"2x illuminated totems, 1x non illuminated totem, 6x non illuminated directional signs and 5x non illuminated CCTV signs to mount below CCTV cameras on site",METHODIST COLLEGE  1 MALONE ROAD  MALONE LOWER  BELFAST  ANTRIM  BT9 6BY,"333,228","372,528",Approved,Approved,05-Jan-2024,Q4,,,13.4,, 
LA04/2023/4128/O,28-Sep-2023,Q2,28-Sep-2023,Belfast,N13000004,Belfast LPA,BELFAST EAST,Outline,Local,Residential,Urban,New single urban dwellings, ,Proposed New End Terrace House,"Site adjacant to 14 Edenvale Crescent,  Belfast,  BT4 2BH","337,425","374,598",Pending, ,,,,,,1,6 - 12 months
LA04/2023/4215/F,28-Sep-2023,Q2,16-Oct-2023,Belfast,N13000004,Belfast LPA,BELFAST WEST,Full,Local,Residential,Urban,Urban housing developments, ,"Proposed 3no. residential apartment blocks (19no. Cat 1 Elderly apartments and 2no. Wheelchair apartments, 21 units in total) Associated car parking, site works and landscaping.","141-147 Upper Dunmurry Lane,  Dunmurry,  Belfast,  BT17 0EY","328,387","369,916",Pending, ,,,,,,1,< 6 months
LA05/2023/0781/F,28-Sep-2023,Q2,03-Oct-2023,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,STRANGFORD,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed new detached dwelling and associated domestic garage (amended site layout from previous approval) (Amended drawings recieved),"75 Ballykeel Road, Carryduff, Newtownards, BT23 6BW","339,105","368,032",Pending, ,,,,,28.6,1,< 6 months
LA06/2023/2258/O,28-Sep-2023,Q2,18-Oct-2023,Ards and North Down,N13000002,Ards and North Down LPA,NORTH DOWN,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,2 dwellings with garages,"Lands South East of 40 Windmill Road, Millisle, BT22 2EB","357,412","376,291",Pending, ,,,,,,1,< 6 months
LA06/2023/2259/F,28-Sep-2023,Q2,11-Oct-2023,Ards and North Down,N13000002,Ards and North Down LPA,STRANGFORD,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Replacement dwelling and attached garage.,"34m south east of No. 51A Ballyreagh Road, Newtownards, Down, BT23 8RP.","351,726","373,832",Pending, ,,,,,32.6,1,< 6 months
LA06/2023/2262/O,28-Sep-2023,Q2,19-Oct-2023,Ards and North Down,N13000002,Ards and North Down LPA,NORTH DOWN,Outline,Local,Residential,Urban,New single urban dwellings, ,Dwelling in rear garden. (Garage with rooms above to be demolished to provide access),"4 Maxwell Park, Bangor, BT20 3SH","349,445","381,740",Pending, ,,,,,,1,< 6 months
LA06/2023/2263/F,28-Sep-2023,Q2,28-Sep-2023,Ards and North Down,N13000002,Ards and North Down LPA,NORTH DOWN,Full,Local,Residential,Urban,Urban extensions and alterations, ,"Demolition of garage, single storey side extension and rear link","6 Wandsworth Road, Bangor, BT19 1BB","347,876","381,454",Approved,Approved,17-Nov-2023,Q3,,,7.2,, 
LA06/2023/2269/F,28-Sep-2023,Q2,28-Sep-2023,Ards and North Down,N13000002,Ards and North Down LPA,NORTH DOWN,Full,Local,Residential,Urban,Urban extensions and alterations, ,"Rear dormer, first-floor window, and single storey rear sunroom","30 Crawfordsburn Road, Bangor, BT19 1BE","348,681","381,624",Approved,Approved,16-Nov-2023,Q3,,,7.0,, 
LA07/2023/3386/F,28-Sep-2023,Q2,02-Oct-2023,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",NEWRY AND ARMAGH,Full,Local,Residential,Urban,Urban extensions and alterations, ,Extension and Alterations to Dwelling to include amendments to Existing Façade.,53 The Glen  Newry  BT35 8BS,"308,116","325,710",Pending, ,,,,,31.0,1,< 6 months
LA07/2023/3411/O,28-Sep-2023,Q2,05-Oct-2023,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Outline,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Proposed site for the erection of a detached off-site replacement dwelling with associated site works,"Lands approx 160m South East of 337a Rathfriland Road, Ballyward, Castlewellan, BT31 9RA","326,195","341,540",Pending, ,,,,,,1,< 6 months
LA08/2023/2777/F,28-Sep-2023,Q2,28-Sep-2023,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",NEWRY AND ARMAGH,Full,Local,Commercial,Urban, , ,Erection of drive through coffee facility and associated site works,"5 Carrickhill Industrial Park, Ballycrummy Road, Armagh,  BT60 4FA","286,036","345,322",Pending, ,,,,,,1,6 - 12 months
LA08/2023/2778/F,28-Sep-2023,Q2,28-Sep-2023,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",LAGAN VALLEY,Full,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,"Proposed replacement dwelling, garage and associated works","41 Tonaghmore Road,  Dromore,  BT25 1JU","313,873","349,956",Approved,Approved,21-Feb-2024,Q4,,,20.0,, 
LA08/2023/2801/F,28-Sep-2023,Q2,16-Oct-2023,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",UPPER BANN,Full,Local,Residential,Urban,Urban other, ,Retention of 1 no. detached single storey dwelling and associated landscaping and site works (Change of house type to replace dwelling on site 229 under ref.LA08/2019/1419/F)(Amended Description and Plans),"Site no.229 Foxwood Hall; 35 metres south east of no.21 Pines Grove, Lurgan","309,583","357,771",Approved,Approved,07-Feb-2024,Q4,,,15.6,, 
LA09/2023/1028/F,28-Sep-2023,Q2,29-Sep-2023,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Industrial,Rural: Countryside, , ,Proposed industrial storage unit,65M North East of 24 Lisgorgan Lane Upperlands,"289,721","405,707",Pending, ,,,,,,1,6 - 12 months
LA09/2023/1029/F,28-Sep-2023,Q2,04-Oct-2023,Mid Ulster,N13000010,Mid Ulster LPA,FERMANAGH AND SOUTH TYRONE,Full,Local,Industrial,Rural: Settlement, , ,Storage Building & Infilling of Lands With Inert Material For The Purposes of Improvement to Drainage And Land,"Approx 115M NE of No 2 Dungannon Business Park, Dungannon","276,284","360,533",Pending, ,,,,,,1,< 6 months
LA09/2023/1031/F,28-Sep-2023,Q2,29-Sep-2023,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Removal of Condition 4 (the dwelling shall be sited in the area shaded green on drawing L01) of Planning Application LA09/2022/1294/O for a dwelling and domestic garage,On Lands Approx 35M North of No 12 Drumard Road Kilrea,"291,030","409,274",Pending, ,,,,,,1,6 - 12 months
LA09/2023/1032/F,28-Sep-2023,Q2,28-Sep-2023,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Agricultural,Rural: Countryside, , ,"Proposed new agricultural store for storage of farm machinery, farm produce and general purpose garage",400M East of 10 Weddell Bridge Road Draperstown Magherafelt,"279,644","396,658",Pending, ,,,,,34.0,1,6 - 12 months
LA09/2023/1033/F,28-Sep-2023,Q2,04-Oct-2023,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Residential,Urban,Urban extensions and alterations, ,Proposed alterations to existing dwelling and extension to the rear of the dwelling,1 Tullagh Drive Cookstown BT80 8ED,"280,089","378,015",Approved,Approved,09-Nov-2023,Q3,,,5.2,, 
LA10/2023/2174/F,28-Sep-2023,Q2,29-Sep-2023,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,FERMANAGH AND SOUTH TYRONE,Full,Local,Civic,Rural: Countryside, , ,"30m high telecommunications tower, equipment cabinets, 1.8m high compound fence & ancillary development.",190m NW of No. 122 Gurteen Rd Garrison,"196,603","350,414",Pending, ,,,,,,1,6 - 12 months
LA10/2023/2175/RM,28-Sep-2023,Q2,29-Sep-2023,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,WEST TYRONE,Reserved Matters,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Dwelling & garage,"40m S of 35 Lakemount Rd, Dromore","236,291","361,264",Approved,Approved,02-Nov-2023,Q3,,,4.8,, 
LA10/2023/2176/O,28-Sep-2023,Q2,28-Sep-2023,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,FERMANAGH AND SOUTH TYRONE,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Dwelling & garage HOU 11,"Immed E of 1 Oakfield Rd, Letterbreen","219,191","340,499",Approved,Approved,04-Dec-2023,Q3,,,9.4,, 
LA10/2023/2177/O,28-Sep-2023,Q2,04-Oct-2023,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,FERMANAGH AND SOUTH TYRONE,Outline,Major,Residential,Urban,Urban housing developments, ,"Renewal of outline planning permission LA10/2020/0507/O for a shared, mixed use and mixed tenure housing regeneration scheme. Site to be developed for residential use, with associated open space and amenities (Play areas and Allotments).","Grosvenor Barracks, Coleshill Road, Enniskillen","222,124","344,145",Pending, ,,,,,27.4,1,< 6 months
LA10/2023/2178/F,28-Sep-2023,Q2,29-Sep-2023,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,WEST TYRONE,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,"Retention of new garage, previously approved under LA10/2021/0026/F (garage)","44 Derrybard Rd,  Omagh","246,717","361,313",Pending, ,,,,,,1,6 - 12 months
LA10/2023/2179/RM,28-Sep-2023,Q2,29-Sep-2023,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,FERMANAGH AND SOUTH TYRONE,Reserved Matters,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Dwelling & Garage,"Immediately N of 37 Old Coach Rd, Arney","220,822","337,407",Approved,Approved,01-Nov-2023,Q3,,,4.6,, 
LA10/2023/2180/O,28-Sep-2023,Q2,29-Sep-2023,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,FERMANAGH AND SOUTH TYRONE,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Dwelling & garage HOU13,"Between nos 35 and 43 Killymittan Rd,  Ballinamallard","229,170","352,675",Approved,Approved,12-Jan-2024,Q4,,,14.2,, 
LA10/2023/2181/F,28-Sep-2023,Q2,28-Sep-2023,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Rural: Countryside,Rural other (countryside), ,Replacement building for use as a fishing lodge- amended design from LA10/2022/0085/F for same,"12m E of 81 Churchill Rd,  Derrygonnelly","211,261","355,640",Approved,Approved,27-Nov-2023,Q3,,,8.4,, 
LA11/2023/2030/A,28-Sep-2023,Q2,06-Oct-2023,Derry and Strabane,N13000006,Derry City and Strabane LPA,FOYLE,Consent to Display,Local,Other,Urban, , ,Removal of existing external signage and replaced with proposed directional signage at appropriate entrance points,"Waterside Station, 51 Richill Park, Londonderry, BT47 5QZ","245,342","416,049",Approved,Approved,17-Nov-2023,Q3,,,6.0,, 
LA01/2023/1002/O,29-Sep-2023,Q2,29-Sep-2023,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,NORTH ANTRIM,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Site of dwelling and garage on a farm,"96m North East of 30 Clontyfinnan Road, Armoy","304,986","429,671",Pending, ,,,,,33.0,1,6 - 12 months
LA02/2023/1823/F,29-Sep-2023,Q2,29-Sep-2023,Mid and East Antrim,N13000009,Mid and East Antrim LPA,EAST ANTRIM,Full,Local,Change of Use,Urban, , ,Conversion of rear connected portion of unit to Managers acommodation,"3A Main Street,  Larne","339,983","402,565",Refused,Refused,24-Jan-2024,Q4,,,15.8,, 
LA02/2023/1824/F,29-Sep-2023,Q2,03-Oct-2023,Mid and East Antrim,N13000009,Mid and East Antrim LPA,NORTH ANTRIM,Full,Local,Commercial,Rural: Countryside, , ,Retrospective application for check-in / reception building & associated car parking.,136 FENAGHY ROAD  FENAGHY  CULLYBACKEY  ANTRIM  BT42 1EA,"306,159","404,682",Approved,Approved,06-Dec-2023,Q3,,,9.2,, 
LA02/2023/1825/F,29-Sep-2023,Q2,03-Oct-2023,Mid and East Antrim,N13000009,Mid and East Antrim LPA,NORTH ANTRIM,Full,Local,Change of Use,Urban, , ,Proposed Change of Use to Laser Hair Removal Clinic (Class D1) and Beauty Salon with Alterations to Front Elevation,"24-26 Greenvale Street,  Ballymena,  BT43 6AR","310,758","403,458",Approved,Approved,07-Nov-2023,Q3,,,5.0,, 
LA02/2023/1828/F,29-Sep-2023,Q2,04-Oct-2023,Mid and East Antrim,N13000009,Mid and East Antrim LPA,EAST ANTRIM,Full,Local,Civic,Urban, , ,Extensions to Medical Centre for Multi Disciplinary Team accommodation,"Moyle Medical Centre Old Glenarm Road,  Larne","340,298","402,929",Approved,Approved,14-Nov-2023,Q3,,,5.8,, 
